store_id,uptime_last_hour (in minutes),uptime_last_day (in hours),uptime_last_week (in hours),downtime_last_hour (in minutes),downtime_last_day (in hours),downtime_last_week (in hours)
6682001952313507975,58,11,72,0,0,10
2325008114048009175,0,0,0,58,10,65
6042278637862864052,58,7,39,0,0,8
1682862379112195489,0,0,5,0,4,24
219481587825507923,58,9,50,0,0,10
3398060553856352148,58,11,60,0,0,11
3794659028893302535,58,11,59,0,0,11
3969934459380051754,0,12,64,0,0,12
7506300129430911350,0,0,0,58,11,40
6315264214533706365,58,13,83,0,0,0
4004648968882062427,0,0,7,58,10,57
6196112952095424310,0,0,0,58,5,71
7144390826012315045,0,0,5,0,5,25
7113255327732625574,0,0,0,0,12,72
7424505374009570477,59,23,143,0,0,0
4403181466014678230,58,23,141,0,0,2
4000289349032757034,58,23,119,0,0,23
8363926518510945331,0,0,41,58,8,42
3094673139754822019,58,23,143,0,0,0
5739710855294806901,59,23,143,0,0,0
2495531874280990321,0,0,0,58,23,143
7840525054690447810,58,9,49,0,0,10
4211804818240071851,13,13,69,0,0,13
6030204557937707429,58,7,47,0,0,0
4070606095625486015,58,23,125,0,0,18
7994228529250192536,0,6,27,0,0,13
3262434158720804323,0,0,32,58,9,40
5297364648341353793,59,23,142,0,0,1
2925151207834713850,0,0,0,58,14,86
555725091806549851,0,0,0,58,23,143
1065143266538840095,0,9,50,0,0,9
5727407597195975945,58,10,54,0,0,11
5255972291219072201,58,17,107,0,0,0
4452511061815625182,58,10,56,0,0,11
8250792191506580526,58,15,77,0,0,14
2549585195504836905,45,1,34,13,22,108
9079561321175013280,0,0,0,58,6,78
9002714912481422401,58,13,75,0,0,0
8470778157853411202,0,10,96,58,13,46
8574569480142942385,58,13,86,0,2,7
6471667335555150969,0,0,0,58,23,143
9052353654565994634,58,23,143,0,0,0
4251733315783672494,0,0,0,59,8,51
4837197910752562709,58,5,61,0,0,14
6103247837876484488,0,7,31,0,0,15
1576204102011999500,0,0,0,0,5,35
8388805341738895512,58,23,143,0,0,0
3303034770960654914,0,0,0,0,12,77
7674310523499335885,58,11,85,0,0,0
1994774673355885854,0,0,9,58,11,62
3244101403082125847,13,10,53,0,0,10
410358335846520463,58,23,143,0,0,0
505655202684150689,0,0,8,58,10,51
8902299702965892833,58,23,143,0,0,0
55531008172952663,0,0,32,58,8,34
6130227199021765566,58,17,107,0,0,0
8753170418234904829,58,11,57,0,0,7
5525808999464277996,0,0,15,58,13,58
4201758791582005746,58,14,71,0,0,12
7081048718027161252,0,0,0,58,23,143
8203571875825914028,58,8,43,0,0,8
2035246497231353252,58,23,141,0,0,2
1499848007077225326,0,0,26,58,10,51
1699118650131377389,0,0,11,0,11,55
3390991261976432945,0,0,33,58,23,109
828120331760331407,59,23,143,0,0,0
570349855703174635,59,13,67,0,0,13
695554113287774198,58,23,119,0,0,23
6419613197429529338,58,23,143,0,0,0
1118714752330700842,58,23,143,0,0,0
1890528904037694716,58,23,143,0,0,0
3669088117873875577,0,0,0,58,14,67
8383629299491798882,0,0,0,0,11,69
8751788138303196606,58,17,104,0,0,0
7087419985360585167,0,0,0,13,6,44
9053527921789674658,0,0,0,0,4,46
8039493120268336668,58,11,59,0,0,8
5449267616190124797,58,5,29,0,0,6
5306693251854620026,58,17,107,0,0,0
5775551599328388968,58,23,143,0,0,0
1494721423399185336,58,9,49,0,0,10
8988609250645975084,58,7,47,0,0,0
1080003241488995926,0,0,7,58,9,49
4880977789944408509,59,23,143,0,0,0
8187806020821005022,0,0,0,58,23,143
7560332360574537975,0,12,51,0,0,25
6797546070046901122,58,23,143,0,0,0
6488039817029804811,58,23,143,0,0,0
377170079141160150,13,13,68,0,0,13
3717099572038476304,59,22,136,0,1,7
4497227462577191190,58,9,49,0,0,10
3099622385647562358,58,6,78,0,0,0
9079320607036494943,58,23,143,0,0,0
1307252327700413232,58,12,63,0,0,12
733453920997843334,0,0,7,0,7,39
7995554789749200173,58,11,59,0,0,11
8886290665854894018,58,13,77,0,0,0
7293346638096383032,58,16,92,0,0,0
2816562497742348474,0,0,12,58,13,71
6418936212793536447,58,23,143,0,0,0
6494204163890859408,58,13,78,0,0,0
5650259058595170673,13,12,64,0,0,12
2561409437357836343,0,0,0,58,23,143
6395401071315928951,0,0,0,58,23,143
3173528025538718452,58,23,143,0,0,0
6092293346759963750,58,9,49,0,0,8
3040958789430679530,0,0,0,58,23,143
2222326639959999208,58,9,74,0,0,0
621023192449568129,58,23,143,0,0,0
4735020268815610999,58,23,143,0,0,0
7434868001187596075,58,19,123,0,4,20
4698536436295173203,58,13,67,0,0,11
4134847630144995626,58,17,107,0,0,0
8018186541496678058,0,0,0,0,7,48
6530251723612359488,58,23,143,0,0,0
6181144517860988610,58,2,2,0,21,141
329697652999698776,58,10,52,0,0,10
7850793099411192374,58,11,59,0,0,11
1049982020610429807,58,23,143,0,0,0
5411761323296044995,0,0,0,13,13,83
8454656974450834251,0,0,34,0,11,44
9084273254897517786,58,7,63,0,0,0
3868741733375069982,58,17,107,0,0,0
2459196497513986666,58,9,73,0,0,0
8280016581713948763,58,23,143,0,0,0
648662149638328608,58,9,73,0,0,0
542125645716300828,58,23,143,0,0,0
5220106591702404503,0,0,0,58,23,143
4413718851197393159,0,8,28,0,0,11
6465806276215836007,0,0,7,0,7,39
9007946568778509584,0,0,0,58,23,143
5927389220338312484,0,0,0,13,9,59
7780404807508014598,58,23,143,0,0,0
1027536014731046481,58,9,51,0,0,9
4961465938223965416,58,23,143,0,0,0
6444547059071278233,58,23,143,0,0,0
9152745597161486884,58,11,71,0,0,0
7333626145076133927,58,13,83,0,0,0
9043224932257946069,58,23,143,0,0,0
6794308800452094293,58,17,103,0,0,4
836466127358265431,0,10,40,0,0,11
1653054229829248256,58,23,143,0,0,0
3269418707376749077,58,23,143,0,0,0
9084053826758135765,0,10,50,0,0,10
3977618889176886581,58,14,90,0,0,0
7648818532200636413,13,9,49,0,0,9
5006328195550873681,58,12,64,0,0,13
6199750600724713855,58,9,49,0,0,10
5275515973015620935,0,10,55,0,0,10
2676030544963990640,0,10,42,0,0,21
1831963901332070979,58,9,51,0,0,9
2787020355835455025,0,5,46,0,0,5
97882969113201039,58,7,42,0,0,2
442727361121667460,0,0,0,58,5,35
387220392248313355,13,10,55,0,0,8
339145205428107483,0,11,44,0,0,22
4914626919365384211,0,0,0,58,9,46
3895384754832318039,58,11,85,0,0,0
3908679685571177787,0,0,7,58,19,59
2256891244970674616,58,13,125,0,10,18
4704845584519969401,58,11,14,0,0,44
4833794714486470650,13,10,53,0,0,10
7200830230926347246,58,23,143,0,0,0
2572825156232404347,0,9,39,0,0,19
4547595757479538962,58,23,143,0,0,0
3926092799675996844,58,23,143,0,0,0
4674224899881959248,58,10,45,0,0,4
4500314899590207674,58,23,143,0,0,0
4378793712156697406,13,11,59,0,0,12
4845861559963896981,58,23,143,0,0,0
911629797654781918,0,9,38,0,0,19
1686704937258540928,58,6,37,0,0,1
1475464202878617827,58,11,60,0,0,12
5917341130207245501,58,9,128,0,14,14
219695402222975151,58,23,143,0,0,0
2991139440306437154,58,23,143,0,0,0
7409859048357163277,0,0,0,58,23,143
5974947466553595050,58,23,143,0,0,0
8029064428186859220,0,0,0,0,9,54
6245188236554378094,0,0,25,0,3,24
2296314355990594850,58,13,83,0,0,0
2826201898603825180,58,12,63,0,0,12
2737973195360321210,59,23,143,0,0,0
5998111415519766196,58,9,47,0,0,6
7987684475537572329,0,0,0,58,23,143
1584159031570566355,58,17,100,0,0,0
5779040784826729371,58,23,143,0,0,0
7356024195038862584,0,0,28,58,9,28
7753932206671108647,58,15,77,0,0,14
7169713609408913639,58,14,86,0,0,0
1016340945788417334,58,8,43,0,0,7
986260775909687274,0,0,10,0,0,32
6410833564601599714,0,0,0,58,23,143
3738593561679020118,58,11,59,0,0,11
7533585614717130592,58,13,94,0,0,0
4510195465008456402,58,11,62,0,0,0
978641769139325400,58,12,67,0,0,11
6418430495238549376,58,7,47,0,0,0
5769883416209964977,58,12,64,0,0,12
4384921782588123781,58,23,143,0,0,0
3145421622972765831,0,0,25,0,3,24
9186511056556217449,0,0,23,58,14,66
1829038066844761838,58,23,143,0,0,0
8035280169345798022,13,11,61,0,0,12
1770268488946161076,58,23,143,0,0,0
5278384915350904550,58,6,34,0,0,7
8720357761989598898,0,0,0,43,9,59
7217842167753840373,0,10,75,0,0,0
2209431418597613367,0,0,0,58,23,143
8103536464226981985,58,11,48,0,0,23
7181662570044419709,0,10,40,0,0,20
4048753004327352728,0,9,38,0,0,19
2534461477512391215,58,23,143,0,0,0
8388068516945688847,0,0,0,13,8,53
3237735030267889734,0,0,0,58,23,143
8236634095009962883,0,0,0,58,23,143
3675174469774231670,0,0,0,58,23,143
180254492480774710,58,6,53,0,0,6
7978487697039363785,58,7,47,0,0,0
5556620704743447028,0,0,27,58,6,31
2720338911902135987,58,12,82,0,0,0
180898067617405719,58,16,92,0,0,0
30674521174433141,58,14,72,0,0,14
8848508958075895345,0,0,8,58,10,57
5026500777322789113,58,9,34,0,0,26
2517171193313212930,13,10,77,0,0,0
5992423592974344625,58,13,83,0,10,59
9208710949701729106,0,10,58,0,0,10
3564435694749127745,58,15,79,0,0,15
12292291527292130,58,23,143,0,0,0
4177136368332916636,58,18,88,0,0,0
476002205509095569,13,10,52,0,0,11
9178123963209347003,58,9,63,0,0,10
372627360915703657,0,0,0,58,9,46
4575212768727057657,58,13,133,0,10,10
4988851416426650000,58,10,60,0,0,0
8873321417427381175,58,11,84,0,0,0
4671570342676909445,58,23,143,0,0,0
1983700099370257604,0,0,106,58,23,37
3641799312828931961,58,11,57,0,0,11
5793412675925520207,58,14,75,0,0,21
2465164458453288779,58,13,75,0,0,0
3895222605724485293,58,23,143,0,0,0
1587477617198682096,58,9,49,0,0,10
7666846010972155087,0,0,0,58,23,143
7887120492524803956,13,11,59,0,0,12
1597582547706288646,0,0,33,58,23,109
2385339653686755314,0,0,26,58,15,69
8117247589549708019,13,13,69,0,0,13
2909969577570629666,58,17,100,0,0,0
9133348962159704096,0,0,0,58,23,143
30365063081175560,0,0,0,58,9,59
8551579259380783702,58,23,143,0,0,0
3684492771890320428,0,10,40,0,0,20
4676715614991505301,0,0,11,0,12,63
1778706162333998556,58,12,62,0,0,10
3160990068346781748,58,23,143,0,0,0
5687492597967095753,58,23,143,0,0,0
2208220409008547336,58,11,59,0,0,7
5660069261144776832,58,23,143,0,0,0
4047403721236143104,58,23,143,0,0,0
5006798586752902133,0,0,27,58,17,77
4056356537811658332,58,23,143,0,0,0
5238255014051398063,58,23,143,0,0,0
2625391790828814326,58,23,143,0,0,0
2379329053220324329,58,23,143,0,0,0
5203163034097391663,58,17,106,0,0,0
6109318401155362039,58,23,143,0,0,0
1990338092077795300,58,13,67,0,0,13
5911830962397634565,58,12,77,0,0,0
2696644192611925431,58,8,82,0,0,0
2586280666587313237,13,8,44,0,0,8
1921435320705701553,58,23,112,0,0,30
1582460796701317722,58,14,81,0,0,0
5812627654290115200,58,14,89,0,0,0
4532364565858360313,0,0,0,58,23,143
3755436495931707689,58,12,64,0,0,12
7782046710377137994,0,10,40,0,0,20
5676450759771209383,58,12,64,0,0,13
7556481648316104595,0,0,0,58,9,59
3287000930616374966,58,11,59,0,0,12
2159172063705870797,58,9,47,0,0,9
2571201119321632774,58,11,59,0,0,12
6890816814711015861,58,13,69,0,0,13
2281529300902459064,0,13,51,0,0,7
5116546631172292398,58,18,113,0,0,0
9075430995562287946,0,0,0,58,23,143
5175069132751814351,58,23,143,0,0,0
1178964235062641776,58,8,71,0,0,0
6028136875295037610,0,13,40,0,0,11
8529403246085691548,58,23,143,0,0,0
4096437357467336290,58,17,107,0,0,0
6805581573213792366,58,7,39,0,0,7
4703661534895835278,58,23,120,0,0,23
1543598430741975771,0,0,38,58,15,57
1674826993266401572,58,14,90,0,0,0
6813013103944363177,0,11,46,0,0,22
7169919010505350201,58,13,83,0,0,0
5080474446923281520,0,0,0,58,23,143
2062632175994588271,58,7,61,0,0,0
137875932477977592,58,14,89,0,0,0
3052772532209071893,58,12,64,0,0,12
749245661913437062,58,10,51,0,0,8
2988527249536000910,0,6,65,0,0,6
8008439339819626939,0,11,55,0,0,11
6557819102151564119,13,9,49,0,0,10
9190560523093140681,0,13,70,0,0,11
4518301047464660098,58,23,141,0,0,2
4845598456063235048,0,0,16,13,13,61
927755817290995613,58,11,59,0,0,12
5659521538447616246,0,12,61,0,0,12
2909929193738138832,0,0,9,58,10,56
8850557527102374760,58,11,60,0,0,11
7355918007513826018,0,0,0,13,13,83
3100917498444136638,0,8,35,0,0,15
8222430309170504047,58,23,143,0,0,0
8090377790996128607,0,9,28,0,0,28
7450334489375010110,58,14,72,0,0,14
9107376746523515712,59,23,143,0,0,0
6661220041182073323,58,14,89,0,0,0
1200019575161721975,0,0,7,0,7,39
3267803726603107210,13,13,69,0,0,13
5176185800499436684,0,6,28,0,0,15
6497985141852524709,0,0,0,0,10,72
2947909347053070460,58,23,143,0,0,0
6708015644216035546,58,12,64,0,0,13
1495114574273177607,0,0,0,0,6,41
6064312093567383963,58,12,64,0,0,12
5606060318037634800,0,0,0,0,12,72
6502209528027603218,0,0,0,58,23,143
4014629810105378809,0,8,48,0,0,16
287192181371569967,58,23,143,0,0,0
8658813216801211519,0,0,33,58,23,109
382969169117187539,13,13,69,0,0,13
7708563543128201275,0,0,0,59,23,143
3439809036631514585,58,10,56,0,0,11
8766210349431611465,58,14,74,0,0,12
5062053676529222677,58,10,76,0,0,0
863794542184883067,58,12,77,0,0,0
5335359218302064546,58,12,73,0,0,0
8247157395667231302,0,0,0,58,11,71
5278534828155558206,0,0,0,58,23,143
4734371290399289904,0,10,30,0,0,27
5762237981510954390,0,6,27,0,0,13
335433652023039477,0,0,0,58,23,143
7005928907160475819,58,23,143,0,0,0
741582341860926253,0,0,10,58,10,58
8175229951397380687,58,23,143,0,0,0
220388773230587556,58,23,141,0,0,2
3480983362055222297,58,10,54,0,0,11
2633237185390656193,0,0,0,58,23,143
3515644898499229869,0,0,0,58,14,86
761150016862176214,0,0,0,13,11,71
2351452639137820185,0,0,0,58,12,74
8994996999972949833,0,4,113,58,19,30
7738490685705749128,0,0,0,0,9,53
5619222304159093713,0,0,0,58,23,143
6238837396367935249,58,17,106,0,0,0
6386495574502190562,13,13,68,0,0,13
1046144624268631443,58,23,143,0,0,0
2427809797903528667,0,10,60,0,1,13
1785187966167085115,0,0,23,58,14,66
4685032585830172269,0,0,0,58,11,71
5557004658524775227,58,12,73,0,0,0
7465993878304779967,58,9,47,0,0,8
6125006294103022552,58,14,91,0,0,0
4665593147723577338,0,0,0,58,23,143
2127908772812568073,0,0,0,58,10,65
6658276764575883756,0,0,44,58,23,99
7414310868100982612,58,16,101,0,0,0
4815503163100586115,58,23,143,0,0,0
778281888660867776,0,0,0,0,0,0
8945425417367228967,0,0,0,58,23,143
4847460971821933810,58,14,74,0,0,15
7460407093043563270,59,23,143,0,0,0
1218465664849319613,58,23,143,0,0,0
5435131233125910047,0,0,0,58,23,143
4892044510071032768,58,11,80,0,0,0
8595057814879248740,58,13,74,0,0,0
5245388976647401141,0,0,0,0,10,65
3173555615975959214,0,0,0,58,23,143
7667874279497279722,59,23,136,0,0,0
5468603618928640939,0,0,0,0,11,70
6654295626115200473,58,23,143,0,0,0
5795671895020956831,0,5,29,0,0,16
8462086929764933360,0,0,0,13,9,57
8637317869289237717,45,4,50,13,6,16
2139547710804371134,58,10,78,0,0,0
5692146340058537151,58,23,141,0,0,2
8391524178313852249,58,9,50,0,0,8
196776374386234036,58,23,143,0,0,0
7235075138435205449,0,0,8,58,12,66
326547313497330132,0,4,24,0,0,0
2942445894046434307,0,0,21,0,10,41
4064641368580557394,58,7,47,0,0,0
3220216054968834715,58,12,73,0,0,0
7384915123450297932,58,13,74,0,0,0
5463331764180716776,58,13,63,0,0,10
3912209788376807617,59,23,143,0,0,0
6954278130066669554,0,11,46,0,0,23
946161432137886203,0,0,0,59,13,81
909957015272770749,58,10,63,0,0,0
5355001519649332293,0,0,0,59,23,143
1659280184426945690,13,10,55,0,0,8
3071760140365806403,58,14,74,0,0,12
4038082880129066347,0,0,0,58,17,107
4732303022225543402,58,10,52,0,0,10
3591930408931178914,0,0,0,58,23,143
4298474918438595695,58,15,95,0,0,0
6662744577562004943,58,23,143,0,0,0
6087083978055560812,58,11,63,0,0,12
6329009475691651705,58,9,26,0,0,33
6916495685378065181,0,0,0,13,10,77
4835555575675425310,0,0,0,58,14,89
3840489422627263186,0,0,24,0,3,22
2953461238448293214,0,0,38,58,9,34
3879047511715042993,0,7,17,0,0,23
2694503083362592440,0,0,0,0,12,72
7641835876128038693,58,9,55,0,0,10
2684234588185812702,0,0,0,59,23,143
2797134052594719661,58,10,51,0,0,8
2487426470524671482,58,23,140,0,0,3
5535800002059704669,58,11,69,0,0,0
6973389247496479810,58,23,143,0,0,0
338391885392367793,58,14,87,0,0,0
8376127469783708785,0,0,47,58,7,29
6344217321429902827,0,0,0,58,23,143
5775255591306877364,0,0,0,58,23,143
6184267683362743458,58,12,64,0,0,12
1438492893801952247,0,10,76,0,0,0
8760340425997850406,58,15,84,0,0,0
8019071892368514808,0,0,0,58,23,143
2635546946415950890,0,0,0,0,12,72
5887114744057520370,43,9,48,0,0,9
7972619999376644068,0,0,0,58,23,143
5369690723407638389,0,0,0,58,10,62
8026748916841708299,59,23,143,0,0,0
6937287792105882525,58,10,54,0,0,11
6561198817455107032,58,23,143,0,0,0
6591749030352608125,58,19,59,0,0,8
3182363961796352123,58,23,143,0,0,0
4685220197842530426,58,9,49,0,0,8
155313638600073426,58,23,109,0,0,34
1812440283686244959,45,6,40,13,7,36
2834938493920306313,58,12,71,0,0,0
5866971221601071058,58,11,60,0,0,12
3105861724020993588,0,11,88,58,6,19
4235754094471379434,0,0,0,58,16,87
3192627048799455127,0,0,77,58,23,66
1873845875888232996,0,11,55,0,0,11
6459350738349772306,58,23,143,0,0,0
7926931676687092909,0,10,44,0,0,13
6560905392952900742,0,0,0,58,10,65
1755174405666566356,58,23,140,0,0,3
1469098743370612299,59,23,143,0,0,0
8555427890723206965,58,9,49,0,0,9
1371849574488074547,58,9,63,0,0,10
960404771029168610,0,0,0,58,14,86
1015372118842025109,58,23,143,0,0,0
5869474371908121322,43,7,41,0,0,8
7529820841949686738,0,0,0,0,6,39
2215039833338504745,0,0,33,58,23,96
4773148014545824906,58,12,62,0,0,10
6217204567337232985,58,16,101,0,0,0
3416124358126643252,0,0,0,58,23,143
9074999315296202150,59,23,143,0,0,0
4594069615102108120,0,0,0,59,23,143
3700686655442960201,0,16,72,58,7,71
4216596773682147758,0,0,0,58,11,71
2996368959037923145,58,10,61,0,0,0
8789085811028500642,58,9,49,0,0,8
4543017179111238170,0,0,5,0,5,27
8080175208160124283,58,11,59,0,0,11
3287715687060889767,0,0,0,58,23,143
6748915580071913004,58,2,2,0,21,141
6493102501523825413,58,10,54,0,0,11
8805264305663398322,59,23,143,0,0,0
8540278708343045483,58,17,107,0,0,0
7345270328807504713,0,0,48,0,0,14
8353362621132892605,0,12,51,0,0,24
3470611313735900335,0,0,0,58,12,77
8945323757483209143,58,13,67,0,0,11
8987701285663964601,58,12,63,0,0,12
7149216941593745951,58,23,143,0,0,0
4139137377283036472,0,9,71,0,0,0
8517912227459670793,58,12,77,0,0,0
8314606859626694181,58,10,35,0,0,23
7908837353164746637,58,9,49,0,0,9
5704365908807155452,58,11,63,0,0,12
4455955882727210429,0,0,0,58,23,143
7899806935694964441,0,4,49,58,8,28
7577208792486645944,58,14,89,0,0,0
5947766317011203982,58,23,143,0,0,0
7011309598443467990,58,23,143,0,0,0
5437392742305880700,58,16,100,0,0,0
1558584726932930394,58,19,123,0,4,20
7038843731663827981,58,12,64,0,0,13
3472895491238798345,0,0,0,58,11,71
8024554890756246369,58,9,48,0,0,8
3353470995360585837,58,23,143,0,0,0
802288661997134188,58,10,54,0,0,11
4948960367447071045,58,23,143,0,0,0
478219350604909404,0,0,55,58,15,35
6146893758884655416,0,10,41,0,0,12
314673837493155820,0,0,0,59,23,143
4048696509600810941,58,9,49,0,0,9
6218085605817963210,58,17,107,0,0,0
6086091675043364762,58,17,107,0,0,0
4200492189112894632,0,0,0,58,8,53
7503420474204420441,58,11,59,0,0,11
2743917683024367670,0,0,0,13,11,71
4213900563086548333,58,10,52,0,0,10
6704631520337451173,58,10,61,0,0,0
5947350193831179486,58,16,98,0,0,0
199260688075265634,0,7,17,0,0,23
8259284697786574445,58,11,61,0,0,5
7510944482437182123,59,13,68,0,0,6
1344403235720685253,58,12,63,0,0,11
4340609467848967411,0,13,53,0,0,20
6026870486192586098,58,11,71,0,0,0
4644029732969610290,0,0,0,0,10,56
4364270087255743404,0,0,9,58,12,66
314822283402322856,13,11,57,0,0,11
5809103304498221317,0,0,0,58,23,143
5419087064931256341,58,23,143,0,0,0
6613902849003357359,58,23,143,0,0,0
5464331636223299954,58,8,68,0,0,0
1428875504402514357,58,16,101,0,0,0
3027614456208355639,0,0,0,58,10,64
8208813797060980336,0,0,0,59,13,75
2956147758621014616,0,0,0,0,12,72
7831233375053957113,59,23,143,0,0,0
4494799884374383212,0,0,0,0,0,37
4529974343426148373,58,10,54,0,0,11
4174581576801446131,0,0,33,58,23,109
809290249136909373,58,23,143,0,0,0
6384018116481524322,0,0,0,13,8,53
1078577099456014476,58,9,49,0,0,5
5392417059332244428,58,23,143,0,0,0
2422785024605135486,59,17,105,0,0,0
8653795445027898790,0,0,0,58,8,55
1875964587236091780,13,9,49,0,0,8
4730659068268248291,13,10,53,0,0,10
2418585462528908688,0,0,0,58,23,143
8109568117559898147,0,0,10,58,10,53
1483489199535873591,0,9,53,58,1,12
1807648336773352933,0,10,50,0,0,9
7116155571181942746,59,8,71,0,0,0
7206381619567002665,58,11,57,0,0,11
7092671712435836305,0,0,0,0,12,72
9102492138968825275,58,23,143,0,0,0
2271724281092439369,58,8,71,0,0,0
9011633427774599686,0,0,0,59,23,143
7725842325008243443,0,9,71,0,0,0
4380952809306247671,0,0,0,58,11,71
8518628430228807748,0,0,0,58,9,71
8696804573201314631,58,23,143,0,0,0
9031140487121844870,58,23,87,0,0,7
2158025242733475392,0,0,0,58,13,83
1600782661161589441,0,0,10,0,0,32
2182729689083715250,58,0,0,0,22,142
1949960134153139143,0,8,47,0,0,6
4529761044884056770,59,23,143,0,0,0
1352595710113623376,58,23,143,0,0,0
4987282964952492996,58,23,143,0,0,0
5994048396811851603,0,0,34,0,10,42
54489779683803308,58,23,119,0,0,23
2801407638455680690,59,9,47,0,0,9
901008962322597930,59,23,143,0,0,0
1027897731988099017,0,0,0,58,7,50
3068321467557784877,58,9,47,0,0,9
7200590057056772311,58,10,130,0,13,13
2346831053818144522,0,0,0,58,10,64
3914701557529697182,13,0,13,0,9,46
3750497338178007450,0,0,0,58,13,78
3755860347709327483,58,11,68,0,0,0
2984455237370718928,58,23,143,0,0,0
6893698645586753370,58,23,143,0,0,0
6278766107458876461,58,23,143,0,0,0
1698798899926699562,58,12,64,0,0,12
6524973376058199155,58,14,89,0,0,0
2790188243792541721,0,0,0,58,16,40
6507459363858511573,0,0,7,58,23,87
7003394280071265618,0,0,0,58,23,143
1172980469152334294,0,6,32,0,0,18
1688320930326941910,58,13,83,0,0,0
3173733599679478576,58,23,143,0,0,0
6746091828301083342,0,10,45,0,0,21
8580738710412911779,0,0,0,58,10,62
1046625104556736637,58,11,85,0,0,0
6740789365154063231,58,10,54,0,0,11
2188533739814084330,58,23,100,0,0,5
4251770203055144313,58,19,53,0,4,90
465169154671904148,58,5,29,0,0,6
8804060814231974834,0,0,0,58,9,63
868094892736139307,58,10,76,0,0,0
4156739902828553236,58,8,44,0,0,9
255570871642680471,0,0,0,0,12,72
1591128934052358888,58,11,69,0,0,0
8823125052038878350,58,23,143,0,0,0
7087123560778199189,58,23,143,0,0,0
4133883971449178832,0,0,24,0,3,22
8423868630704717172,58,9,48,0,0,7
4221255174027513238,58,23,143,0,0,0
3432189115762334665,58,10,61,0,0,0
1775453830266480707,0,12,64,0,0,12
6126682367592058647,0,0,35,0,11,43
4194569825852828462,0,7,66,58,2,10
8783709131435116449,0,0,0,58,23,143
7158185241393750303,58,23,143,0,0,0
1853208929083741071,13,10,54,0,0,8
540066285435848187,58,23,143,0,0,0
2306776652051199080,0,0,1,58,11,57
8458302219485922912,58,10,76,0,0,0
8679230831688496970,58,23,143,0,0,0
107685653027490811,58,9,49,0,0,8
3437410544665346013,45,2,32,13,8,33
7270851084212859258,0,0,2,58,14,84
5653728001880474405,58,23,141,0,0,2
225247510228180716,13,13,68,0,0,13
5524289657291550830,0,0,0,58,10,77
3818461497246084305,58,14,61,0,0,25
4482668565843507851,58,11,58,0,0,10
7000990758405822461,58,23,143,0,0,0
4290356134411817976,58,12,64,0,0,12
2749037103784818563,0,0,0,58,23,143
6742233759109170970,58,22,138,0,1,5
1334932026955461485,58,11,59,0,0,8
1101491908644610994,13,13,64,0,0,9
9025168436774560974,58,13,83,0,0,0
7741853184187998007,0,0,10,13,10,53
4942221165073011798,0,0,0,58,23,143
5540318817572185323,58,12,64,0,0,13
1689097610247834156,58,15,95,0,0,0
5048390595707248268,58,11,70,0,0,6
6346159637011214334,0,0,0,59,23,143
6733969269442394517,0,0,12,0,12,60
8962557678990728264,59,23,143,0,0,0
236194390929989847,58,12,62,0,0,12
4099386448353894912,0,0,26,58,16,74
6362944444456379452,0,0,0,0,13,54
3911895887458364324,0,0,0,58,10,65
3891633739237018161,0,0,0,58,23,143
3831995292718397983,0,0,0,0,12,72
2826825204396511429,58,23,140,0,0,3
5234015615728592239,58,6,33,0,0,6
6530239491569517622,58,12,64,0,0,12
1862899739807969378,58,23,143,0,0,0
7508533243563206810,58,12,71,0,0,0
6214607515901063420,0,0,0,58,11,71
889615885790659555,58,23,143,0,0,0
5503424829601623936,0,8,28,0,0,11
7551037326072803736,0,0,0,0,5,30
725052666265865337,58,12,69,0,0,10
4342900305837887057,0,0,0,58,6,78
4986081097183220101,0,0,0,58,23,143
1392121899403745938,0,10,41,0,0,20
4724461169127726393,58,23,143,0,0,0
2594558492853346144,0,0,0,58,11,71
3787606181689560735,58,23,143,0,0,0
7382499461079062172,58,15,95,0,0,0
7008080169644957367,13,13,56,0,0,27
5401296875514523497,0,0,0,0,8,51
2159054791564794064,0,0,0,58,12,74
3051240267131364815,0,0,3,58,4,33
3923238172399287871,58,23,143,0,0,0
3534107175181649100,58,23,143,0,0,0
1372374614851687815,0,0,36,0,14,83
8575192552537607204,58,23,140,0,0,3
1842690252125283102,58,12,64,0,0,12
6873467447407546337,58,13,83,0,0,0
2968757472314064027,58,9,57,0,0,0
3189878092521864499,58,23,93,0,0,0
1261687550619351810,0,0,31,0,10,31
4968006424751852732,0,6,32,0,0,16
6613687481235804138,58,11,59,0,0,12
7547169286561061433,0,0,0,58,11,83
2010540582178762234,0,0,8,0,4,40
6832969320952479370,58,8,66,0,0,0
4180837681253193380,58,23,95,0,0,48
2088654590673990380,58,23,143,0,0,0
1459993979535925474,0,9,71,0,0,0
4722198435074454257,58,13,83,0,0,0
466174055692751714,58,12,77,0,11,65
2399010391619681286,0,0,35,58,14,51
659871508873985568,0,0,0,58,23,143
570274623034286345,0,0,0,58,11,71
5432804012465802402,58,14,69,0,0,14
4477945675689118049,58,9,49,0,0,8
1324294327897270556,58,10,53,0,0,10
4766862834555546832,0,0,2,58,6,36
3970428415823108093,0,0,0,58,9,57
2283326886077480849,0,11,46,0,0,22
5449550534098660906,58,19,122,0,4,21
8031092537896982888,0,0,0,58,13,82
1396754434895898448,58,10,52,0,0,10
1563037503390946266,0,9,40,0,0,19
1502917382081121318,0,12,61,0,0,2
5557457216410673170,58,11,59,0,0,12
